序号	传输方向	时间戳	ID	帧格式	帧类型	长度	数据	
288304	接收	 15:02:04.936.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288305	接收	 15:02:04.936.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288306	接收	 15:02:04.936.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288307	接收	 15:02:04.936.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288308	接收	 15:02:04.936.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288309	接收	 15:02:04.936.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288310	接收	 15:02:04.936.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288311	接收	 15:02:04.936.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288312	接收	 15:02:04.936.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288313	接收	 15:02:04.936.0	0x00000738	数据帧	标准帧	6	00 BE 00 02 03 00 
288314	接收	 15:02:04.936.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288315	接收	 15:02:04.936.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288316	接收	 15:02:04.936.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288317	接收	 15:02:04.936.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288318	接收	 15:02:04.936.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288319	接收	 15:02:04.936.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288320	接收	 15:02:04.936.0	0x0000076c	数据帧	标准帧	8	C1 A3 FC 8A 7F FF 7F 00 
288321	接收	 15:02:04.936.0	0x0000076d	数据帧	标准帧	4	FF 7F 00 80 
288322	接收	 15:02:04.936.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288323	接收	 15:02:04.936.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288324	接收	 15:02:04.936.0	0x00000728	数据帧	标准帧	3	01 08 00 
288325	接收	 15:02:05.018.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288326	接收	 15:02:05.018.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288327	接收	 15:02:05.018.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288328	接收	 15:02:05.018.0	0x00000703	数据帧	标准帧	7	80 00 1C FF 1C 02 8E 
288329	接收	 15:02:05.018.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288330	接收	 15:02:05.018.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288331	接收	 15:02:05.018.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288332	接收	 15:02:05.018.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288333	接收	 15:02:05.018.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288334	接收	 15:02:05.018.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288335	接收	 15:02:05.018.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288336	接收	 15:02:05.018.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288337	接收	 15:02:05.018.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288338	接收	 15:02:05.018.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288339	接收	 15:02:05.018.0	0x00000738	数据帧	标准帧	6	00 09 00 02 03 00 
288340	接收	 15:02:05.018.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288341	接收	 15:02:05.018.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288342	接收	 15:02:05.018.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288343	接收	 15:02:05.019.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288344	接收	 15:02:05.019.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288345	接收	 15:02:05.019.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288346	接收	 15:02:05.019.0	0x0000076c	数据帧	标准帧	8	C1 A4 FC 9E 7F FF 7F 00 
288347	接收	 15:02:05.019.0	0x0000076d	数据帧	标准帧	4	FF 7F 00 80 
288348	接收	 15:02:05.019.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288349	接收	 15:02:05.019.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288350	接收	 15:02:05.019.0	0x00000728	数据帧	标准帧	3	01 08 00 
288351	接收	 15:02:05.113.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288352	接收	 15:02:05.113.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288353	接收	 15:02:05.113.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288354	接收	 15:02:05.113.0	0x00000703	数据帧	标准帧	7	80 00 A5 FE A4 02 8A 
288355	接收	 15:02:05.113.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288356	接收	 15:02:05.113.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288357	接收	 15:02:05.113.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288358	接收	 15:02:05.114.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288359	接收	 15:02:05.114.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288360	接收	 15:02:05.114.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288361	接收	 15:02:05.114.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288362	接收	 15:02:05.114.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288363	接收	 15:02:05.114.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288364	接收	 15:02:05.114.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288365	接收	 15:02:05.114.0	0x00000738	数据帧	标准帧	6	00 53 00 02 03 00 
288366	接收	 15:02:05.114.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288367	接收	 15:02:05.114.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288368	接收	 15:02:05.114.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288369	接收	 15:02:05.114.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288370	接收	 15:02:05.114.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288371	接收	 15:02:05.114.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288372	接收	 15:02:05.114.0	0x0000076c	数据帧	标准帧	8	C1 A6 FC B9 7F FF 7F 1F 
288373	接收	 15:02:05.114.0	0x0000076d	数据帧	标准帧	4	FE 7F 00 80 
288374	接收	 15:02:05.114.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288375	接收	 15:02:05.114.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288376	接收	 15:02:05.114.0	0x00000728	数据帧	标准帧	3	01 08 00 
288377	接收	 15:02:05.235.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288378	接收	 15:02:05.235.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288379	接收	 15:02:05.235.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288380	接收	 15:02:05.236.0	0x00000703	数据帧	标准帧	7	80 01 6E FF B7 FF AD 
288381	接收	 15:02:05.236.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288382	接收	 15:02:05.236.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288383	接收	 15:02:05.236.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288384	接收	 15:02:05.236.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288385	接收	 15:02:05.236.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288386	接收	 15:02:05.236.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288387	接收	 15:02:05.236.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288388	接收	 15:02:05.236.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288389	接收	 15:02:05.236.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288390	接收	 15:02:05.236.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288391	接收	 15:02:05.236.0	0x00000738	数据帧	标准帧	6	00 9D 00 02 03 00 
288392	接收	 15:02:05.236.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288393	接收	 15:02:05.236.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288394	接收	 15:02:05.236.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288395	接收	 15:02:05.236.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288396	接收	 15:02:05.236.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288397	接收	 15:02:05.236.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288398	接收	 15:02:05.236.0	0x0000076c	数据帧	标准帧	8	C1 A5 FC B7 7F FF 7F 20 
288399	接收	 15:02:05.236.0	0x0000076d	数据帧	标准帧	4	FE 7F 00 80 
288400	接收	 15:02:05.236.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288401	接收	 15:02:05.236.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288402	接收	 15:02:05.236.0	0x00000728	数据帧	标准帧	3	01 08 00 
288403	接收	 15:02:05.307.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288404	接收	 15:02:05.307.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288405	接收	 15:02:05.307.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288406	接收	 15:02:05.307.0	0x00000703	数据帧	标准帧	7	80 01 DB FF F1 FB E3 
288407	接收	 15:02:05.307.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288408	接收	 15:02:05.307.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288409	接收	 15:02:05.307.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288410	接收	 15:02:05.307.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288411	接收	 15:02:05.307.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288412	接收	 15:02:05.307.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288413	接收	 15:02:05.307.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288414	接收	 15:02:05.307.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288415	接收	 15:02:05.307.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288416	接收	 15:02:05.307.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288417	接收	 15:02:05.307.0	0x00000738	数据帧	标准帧	6	00 32 00 02 03 00 
288418	接收	 15:02:05.307.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288419	接收	 15:02:05.307.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288420	接收	 15:02:05.307.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288421	接收	 15:02:05.307.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288422	接收	 15:02:05.307.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288423	接收	 15:02:05.307.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288424	接收	 15:02:05.307.0	0x0000076c	数据帧	标准帧	8	C2 A5 FC B7 7F FF 7F 20 
288425	接收	 15:02:05.307.0	0x0000076d	数据帧	标准帧	4	FE 7F 00 80 
288426	接收	 15:02:05.307.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288427	接收	 15:02:05.307.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288428	接收	 15:02:05.307.0	0x00000728	数据帧	标准帧	3	01 08 00 
288429	接收	 15:02:05.407.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288430	接收	 15:02:05.407.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288431	接收	 15:02:05.407.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288432	接收	 15:02:05.407.0	0x00000703	数据帧	标准帧	7	80 01 AF 00 7F FB 5C 
288433	接收	 15:02:05.407.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288434	接收	 15:02:05.407.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288435	接收	 15:02:05.407.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288436	接收	 15:02:05.407.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288437	接收	 15:02:05.407.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288438	接收	 15:02:05.407.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288439	接收	 15:02:05.407.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288440	接收	 15:02:05.407.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 20 00 00 
288441	接收	 15:02:05.407.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288442	接收	 15:02:05.407.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288443	接收	 15:02:05.407.0	0x00000738	数据帧	标准帧	6	00 7C 00 02 03 00 
288444	接收	 15:02:05.407.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288445	接收	 15:02:05.407.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288446	接收	 15:02:05.407.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288447	接收	 15:02:05.407.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288448	接收	 15:02:05.407.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288449	接收	 15:02:05.407.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288450	接收	 15:02:05.407.0	0x0000076c	数据帧	标准帧	8	C1 A3 FC A8 7F FF 7F 1D 
288451	接收	 15:02:05.407.0	0x0000076d	数据帧	标准帧	4	01 80 00 80 
288452	接收	 15:02:05.407.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288453	接收	 15:02:05.407.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288454	接收	 15:02:05.407.0	0x00000728	数据帧	标准帧	3	01 08 00 
288455	接收	 15:02:05.506.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288456	接收	 15:02:05.506.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288457	接收	 15:02:05.506.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288458	接收	 15:02:05.506.0	0x00000703	数据帧	标准帧	7	80 00 BB 01 C0 FF 4A 
288459	接收	 15:02:05.506.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288460	接收	 15:02:05.506.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288461	接收	 15:02:05.506.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288462	接收	 15:02:05.506.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288463	接收	 15:02:05.506.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288464	接收	 15:02:05.506.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288465	接收	 15:02:05.506.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288466	接收	 15:02:05.506.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 10 00 00 
288467	接收	 15:02:05.506.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288468	接收	 15:02:05.506.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288469	接收	 15:02:05.506.0	0x00000738	数据帧	标准帧	6	00 C7 00 02 03 00 
288470	接收	 15:02:05.506.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288471	接收	 15:02:05.506.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288472	接收	 15:02:05.506.0	0x00000768	数据帧	标准帧	8	C1 00 00 FF 7F FF 7F 0F 
288473	接收	 15:02:05.506.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288474	接收	 15:02:05.506.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288475	接收	 15:02:05.506.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288476	接收	 15:02:05.506.0	0x0000076c	数据帧	标准帧	8	C2 A3 FC A8 7F FF 7F 1D 
288477	接收	 15:02:05.506.0	0x0000076d	数据帧	标准帧	4	01 80 00 80 
288478	接收	 15:02:05.506.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288479	接收	 15:02:05.506.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288480	接收	 15:02:05.506.0	0x00000728	数据帧	标准帧	3	01 08 00 
288481	接收	 15:02:05.600.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288482	接收	 15:02:05.600.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288483	接收	 15:02:05.600.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288484	接收	 15:02:05.600.0	0x00000703	数据帧	标准帧	7	80 00 6F 01 DE 01 BC 
288485	接收	 15:02:05.600.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288486	接收	 15:02:05.600.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288487	接收	 15:02:05.600.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288488	接收	 15:02:05.600.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288489	接收	 15:02:05.600.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288490	接收	 15:02:05.600.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288491	接收	 15:02:05.600.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288492	接收	 15:02:05.600.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 10 00 00 
288493	接收	 15:02:05.600.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288494	接收	 15:02:05.600.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288495	接收	 15:02:05.600.0	0x00000738	数据帧	标准帧	6	00 5B 00 02 03 00 
288496	接收	 15:02:05.600.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288497	接收	 15:02:05.600.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288498	接收	 15:02:05.600.0	0x00000768	数据帧	标准帧	8	C1 00 00 FF 7F FF 7F 0F 
288499	接收	 15:02:05.600.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288500	接收	 15:02:05.600.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288501	接收	 15:02:05.600.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288502	接收	 15:02:05.600.0	0x0000076c	数据帧	标准帧	8	C1 8C FD FF 7F FF 7F 21 
288503	接收	 15:02:05.600.0	0x0000076d	数据帧	标准帧	4	E0 7F 00 80 
288504	接收	 15:02:05.600.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288505	接收	 15:02:05.600.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288506	接收	 15:02:05.600.0	0x00000728	数据帧	标准帧	3	01 08 00 
288507	接收	 15:02:05.708.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288508	接收	 15:02:05.708.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288509	接收	 15:02:05.708.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288510	接收	 15:02:05.708.0	0x00000703	数据帧	标准帧	7	80 01 0F 01 09 00 CD 
288511	接收	 15:02:05.708.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288512	接收	 15:02:05.708.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288513	接收	 15:02:05.708.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288514	接收	 15:02:05.708.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288515	接收	 15:02:05.708.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288516	接收	 15:02:05.708.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288517	接收	 15:02:05.708.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288518	接收	 15:02:05.708.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 10 00 00 
288519	接收	 15:02:05.708.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288520	接收	 15:02:05.708.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288521	接收	 15:02:05.708.0	0x00000738	数据帧	标准帧	6	00 A5 00 02 03 00 
288522	接收	 15:02:05.708.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288523	接收	 15:02:05.708.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288524	接收	 15:02:05.708.0	0x00000768	数据帧	标准帧	8	C1 00 00 FF 7F FF 7F 0F 
288525	接收	 15:02:05.708.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288526	接收	 15:02:05.708.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288527	接收	 15:02:05.708.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288528	接收	 15:02:05.708.0	0x0000076c	数据帧	标准帧	8	C1 81 FD FF 7F FF 7F 1B 
288529	接收	 15:02:05.708.0	0x0000076d	数据帧	标准帧	4	E0 7F 00 80 
288530	接收	 15:02:05.708.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288531	接收	 15:02:05.708.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288532	接收	 15:02:05.708.0	0x00000728	数据帧	标准帧	3	01 08 00 
288533	接收	 15:02:05.791.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288534	接收	 15:02:05.791.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288535	接收	 15:02:05.791.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288536	接收	 15:02:05.791.0	0x00000703	数据帧	标准帧	7	80 01 6B 00 5E FE A7 
288537	接收	 15:02:05.791.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288538	接收	 15:02:05.791.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288539	接收	 15:02:05.791.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
288540	接收	 15:02:05.791.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
288541	接收	 15:02:05.791.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
288542	接收	 15:02:05.791.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
288543	接收	 15:02:05.791.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
288544	接收	 15:02:05.791.0	0x00000669	数据帧	标准帧	8	20 00 00 00 00 10 00 00 
288545	接收	 15:02:05.791.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
288546	接收	 15:02:05.791.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
288547	接收	 15:02:05.791.0	0x00000738	数据帧	标准帧	6	00 F0 00 02 03 00 
288548	接收	 15:02:05.791.0	0x00000766	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
288549	接收	 15:02:05.791.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
288550	接收	 15:02:05.791.0	0x00000768	数据帧	标准帧	8	C1 00 00 FF 7F FF 7F 0F 
288551	接收	 15:02:05.791.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
288552	接收	 15:02:05.791.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
288553	接收	 15:02:05.791.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
288554	接收	 15:02:05.791.0	0x0000076c	数据帧	标准帧	8	C1 79 FD FF 7F FF 7F 1A 
288555	接收	 15:02:05.791.0	0x0000076d	数据帧	标准帧	4	E0 7F 00 80 
288556	接收	 15:02:05.791.0	0x0000076e	数据帧	标准帧	8	C2 23 03 FF 7F FF 7F 0A 
288557	接收	 15:02:05.791.0	0x0000076f	数据帧	标准帧	4	EA 7F 00 80 
288558	接收	 15:02:05.791.0	0x00000728	数据帧	标准帧	3	01 08 00 
288559	接收	 15:02:05.899.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
288560	接收	 15:02:05.899.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
288561	接收	 15:02:05.899.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
288562	接收	 15:02:05.899.0	0x00000703	数据帧	标准帧	7	80 01 29 00 1A FD 88 
288563	接收	 15:02:05.899.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
288564	接收	 15:02:05.899.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
288565	接收	 15:02:05.899.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
